1182, "Objetivos Continuación", "Objetivos Continuación", "Información objetiva adicional puede que se encuentra dentro de cada objetivo. A veces es posible que aparezca un icono ofrecer más ayuda. Mantenga sobre el icono para obtener detalles adicionales.", "", "", "", "", "", ""
1183, "SR1936 Tutorial", "Bienvenida", "Bienvenido al tutorial. Haga clic en siguiente para continuar.", "redacción 2", "redacción 3", "Click para continuar", "", "", ""
1184, "SR1936 velocidad del juego", "Velocidad del juego", "SR1936 es un juego en tiempo real. Puede emitir órdenes y realizar acciones mientras que el tiempo se detuvo. Controles de velocidad son en la barra de título. Para desbloquear la situación, inicie el juego en 'lento'. Teclas de acceso directo <PAGEUP> <PAGEDOWN> <PAUSA>", "REDACCIÓN 2", "REDACCIÓN 3", "Click para continuar", "", "", ""
1185, "_Threat Telares", "Amenaza Telares", "Hemos estado luchando una larga guerra civil, pero recientemente hemos puesto a un lado nuestras diferencias para concentrarse en una amenaza común. Sabemos Japón desea aumentar su poder e influencia en el continente asiático. Debemos prepararnos. Debemos reconstruir nuestra nación y prepararse para lo inevitable.", "Debemos prepararnos contra la amenaza japonesa.", "", "", "", "", ""
1186, "_Grow Nuestro Ejército", "Crecer nuestro Ejército", "Comience por el entrenamiento y la creación de un ejército más grande. Para construir más tropas que necesitamos crear capacidades y diseños para una rama determinada de nuestras fuerzas armadas. Visite el Departamento de Defensa, revise nuestra capacidad y llenar la cola de producción. Cola 7 Diseños unidad de tierra. (AYUDA)", "Estamos creciendo nuestro ejército.", "", "", "", "", ""
1187, "_Deploy Un Ejército", "Implementar un Ejército", "También vamos a mejorar nuestra preparación militar. Para defenderse de un ataque tenemos que tener un ejército activo. Implementar 25 batallones terrestres. (AYUDA)", "Hemos desplegado nuestras fuerzas armadas.", "", "", "", "", ""
1188, "Mejorar nuestro Ejército", "Investigación", "Podemos mejorar nuestro ejército por la investigación de nuevas tecnologías. Algunas investigaciones se desbloqueará diseños de unidades futuras, mientras que otros van a mejorar directamente nuestro ejército en pie. Vaya al departamento de investigación y la investigación 'Grenade fusión'.", "Hemos investigado una nueva tecnología.", "", "", "", "", ""
1189, "Tutorial", "Bienvenida¶", "Durante este tutorial, objetivos ayudarán a prepararse para una posible invasión de Japón. ¶¶ Para lograr una victoria nacional y ayudar a unir a China, tenemos que completar todos nuestros objetivos actuales de sus plazos. ¶¶ Después de pulsar ACEPTAR, el tiempo se reanudará automáticamente. (Ver 'HELP' para obtener más información y buscar el botón resaltado 'Game Speed'. Aumentar el 'Game Speed' si estás esperando un rato para que el próximo objetivo.)", "Después de pulsar ACEPTAR, el tiempo se reanudará automáticamente. (Ver 'HELP' para obtener más información y buscar el botón resaltado 'Game Speed'. Aumentar el 'Game Speed' si estás esperando un rato para que el próximo objetivo.)", "Después de pulsar ACEPTAR, el tiempo se reanudará automáticamente. (Ver 'HELP' para obtener más información y buscar el botón resaltado 'Game Speed'. Aumentar el 'Game Speed' si estás esperando un rato para que el próximo objetivo.)", "", "", "", ""
1190, "Amenaza Telares", "Prepárese para una Invasion¶ japonesa", "La guerra civil se ha librado el tiempo suficiente. Recientemente nos hemos puesto a un lado nuestras diferencias y debemos centrar nuestra atención en una amenaza común. Sabemos Japón desea aumentar su poder e influencia en el continente asiático. Debemos prepararnos. Vamos a trabajar para reconstruir nuestra nación y estar preparados para lo inevitable. ¶¶You pronto ver varios objetivos y mensajes de ayuda asociados. Siga ellos para completar el tutorial. ¶¶Click OK para continuar. (Revise la AYUDA mientras espera por su próximo objetivo.)", "Prepárese para una invasión de Japón, siguiendo los objetivos del tutorial. (Si es necesario, aumentar la velocidad del juego para obtener su próximo objetivo. Le proponemos no correr el tiempo demasiado rápido.)", "Prepárese para una invasión de Japón, siguiendo los objetivos del tutorial. (Si es necesario, aumentar la velocidad del juego para obtener su próximo objetivo. Le proponemos no correr el tiempo demasiado rápido.)", "", "", "", ""
1191, "Crecer Nuestro Ejército", "Cola de 7 Tierra Unidad Designs¶Before 01 de abril 1936", "Para proteger a nuestra nación, necesitamos hacer crecer nuestro ejército. Capacitar a más tropas para ayudar a defender contra una invasión japonesa. ¶¶In el Departamento de Defensa, revise nuestra capacidad actual y cola 7 Tierra Unidad Designs.¶¶To permanecer en el blanco, tenemos al 1 de abril, 1936 a construir estas nuevas unidades.", "Estamos en nuestro camino a la defensa de nuestro país. Vamos a continuar el esfuerzo!", "Usted no completar esta tarea a tiempo. Tenemos que construir un ejército o no vamos a estar preparados a tiempo.", "", "", "", ""
1192, "Implementar un Ejército", "Implementar 50 Tierra Units¶Before 01 de mayo 1936", "Debemos movilizar nuestras fuerzas armadas. Revise nuestro ejército reservada y desplegar más de 50 batallones. Una mezcla de clases de participaciones es nuestra mejor option.¶¶We tienen hasta el 01 de mayo 1936 para desplegar nuestras reservas.", "¡Bien hecho! Nosotros sólo podría estar listo para la invasión.", "No hemos movilizado a nuestras tropas. ¿Qué estamos esperando? ¿Una invitación?", "", "", "", ""
1193, "Preparativos Garrison", "Set 5 guarniciones en NANJING¶by 01 de junio 1936", "Proteger nuestras Ciudades - Tenemos que asegurar que nuestras ciudades sean protegidos. Comience por colocar 5 o más unidades de la guarnición en nuestra capital. (Ten en cuenta también la colocación de algunos a lo largo de nuestra costa y la frontera compartida con Manchukuo.¶¶We tienen hasta el 01 de junio 1936 para establecer guarniciones.", "Bien hecho. Guarniciones seguramente ayudarán a defender nuestras ciudades y puertos.", "Debemos prepararnos para una invasión. Las guarniciones son vitales para nuestra defensa. ¿Vamos a estar listo a tiempo?", "", "", "", ""
1194, "Investigación", "Radio Research Orientación Systems¶before 10 de octubre 1936", "Nuestra gente necesita para hacer sus ideas realidad y, al hacerlo, podemos mejorar nuestro ejército. Vamos a poner nuestros científicos más talentosos a trabajar! Investigación Radio Orientación Systems.¶¶We tienen hasta el 10 de octubre 1936 para completar este project.¶¶Note investigación - Radio Sistemas de Orientación está en la categoría de 'Tecnología'. (Si no está en la lista de proyectos disponibles ver si su ministro ya se ha añadido a la cola de proyectos.)", "Gran progreso! Estamos en nuestro camino a la protección de nuestra nación a través de los avances en la investigación.", "Nosotros no estamos cumpliendo con nuestros plazos. Los avances en la investigación pueden ayudar a defender a nuestra nación ... si completamos nuestros proyectos a tiempo.", "", "", "", ""
1195, "Construir Producción Ejército", "Construir 3 Tierra Producción Facilities¶by 01 de agosto 1936", "Ahora tenemos que aumentar nuestra capacidad de producción ejército. Esto nos permitirá entrenar más tropas al mismo tiempo y aumentamos nuestros números desplegados. ¶¶Construct 3 más tierras de producción Instalaciones de 1 de agosto de 1936.¶¶ (Debemos tener un total de 10 instalaciones de producción de la tierra en el estado ACTIVO para completar este objetivo.)", "Bien hecho. Ahora podemos construir aún más tropas. ¿Será suficiente para detener a Japón? Sólo el tiempo dirá.", "Esto no es bueno. Sin números no podemos ayudar a mantener a raya el ataque de Japón cuando vienen.", "", "", "", ""
1196, "Mueva la Unidad de Comando", "Unidad de Comando 'para Shanghai.¶by 01 de septiembre 1936", "Necesitamos afirmar nuestra presencia de comandos fuera de nuestra capital. Conduzca nuestra unidad de mando de %s %s. Utilice AYUDA para saber cómo seleccionar y encontrar su unidad de mando. Después de seleccionar la unidad, Haga clic en el mapa para dar unidad de medida orders.¶¶You tienen hasta el 01 de septiembre 1936.", "Lo ha hecho. Nuestra Unidad de Comando está en su lugar. ¶¶Also, tener un buen nivel de la oferta ayudará a nuestras fuerzas armadas para defender eficazmente nuestra nación.", "Los informes muestran que Japón sigue planeando algo. ¿Vamos a estar listo?", "", "", "", ""
1197, "Comercio de Tecnología", "Comercio Ligera Radial Engines¶by 01 de octubre 1936", "Diplomacia nos ayudará de muchas maneras. Podemos obtener la investigación a través del comercio con otras naciones. Planes de seguros para 'ligeros motores radiales' de los Estados Unidos de América. Utilice el botón 'Centro' para mover el mapa a Washington. ¶¶Trade para este 1 de octubre, 1936.¶¶Note - este artículo comercial se encuentra en la sección de Tecnologías >> Guerra. Añadir la tecnología para el lado bajo el EE.UU. y luego agregar el dinero, en la categoría de recursos en su lado de la oferta. (Ellos querrán alrededor de $ 400 millones)", "Bien hecho. Nuevos técnicos como 'ligeros motores radiales' ayudarán a mejorar nuestra nación. ¶¶What investigación debemos obtener el siguiente?", "Hemos perdido nuestro objetivo para el comercio con los Estados Unidos por 'ligeros motores radiales. La amenaza de Japón está creciendo. Hay que prepararse.", "", "", "", ""
1198, "Victoria - Europa", "Conquista el British¶", "Hemos dejado a los soviéticos. Si podemos eliminar la Gran Bretaña, Europa será finalmente sea seguro.", "Éxito", "Fallar", "", "", "", ""
1199, "Eje Roma-Berlín", "Tenemos la oportunidad to¶create una relación con Italia", "Las relaciones entre Italia y el mercado mundial siguen siendo tensas. Nuestras conversaciones con los italianos por el contrario van muy bien. Con su aprobación, nos gustaría firmar un tratado de amistad (Pacto de No Agresión) con Italia. Esto debería reducir sus objeciones a nuestros intereses en Austria. El tiempo es de la esencia por lo que debemos buscar un acuerdo dentro de los 50 días.", "Éxito", "Fallar", "", "", "", ""
12, "Sugerencia: bajar la DEFCON", "Sugerencia: bajar la DEFCON a %s.", "Basándonos en el bajo nivel de peligro del que disfruta nuestra zona en este momento, recomiendo que reduzcamos nuestra condición de defensa (DEFCON) a %s.", "Nuestras tropas han estado en estado de alerta durante bastante tiempo. Recomiendo que bajemos nuestra condición de defensa (DEFCON) al nivel% s. Nuestras tropas no solo tendrán la oportunidad de descansar, sino que también reducirán nuestros costos generales de mantenimiento y salarios.", "", "Afirmativo.¶Reduzcan la DEFCON.", "Negativo. Las amenazas contra¶la zona aún son plausibles.", "Pospongo la decisión.", ""
1200, "Expanda el Pacto Anti-Komintern", "Regístrate No Agresión con %s %s.¶", "Italia continúa respondiendo favorablemente a nuestras acciones y propuestas. Si somos capaces de ponerlas en nuestra Antikomintern Pacto, se solidificará aún más nuestra posición y puede animarlos a retractarse de sus objeciones a nuestras demandas en Austria. Si está de acuerdo, les enviaremos la oferta.", "Éxito", "Fallar", "", "", "", ""
1201, "Oberturas Unión Soviética", "", "Conversaciones recientes entre los soviéticos y las potencias occidentales no han logrado producir ningún acuerdo por lo que parece que Stalin espera acercarse a nosotros en su lugar. Si bien no tenemos ningún interés real en la cooperación con los comunistas, hay ventajas económicas a jugar a lo largo de, por ahora. Si los franceses y británicos son sinceros en sus garantías a los polacos, nos queremos asegurar que no tenemos que hacer frente a los soviéticos hasta que un momento de nuestra elección.", "", "", "", "", "", ""
1202, "Victoria - Asia", "Conquistar Sureste Asia¶", "Conquistar Australia, Marianas, Nueva Heb., Indias Orientales, Filipinas, Indochina", "Éxito", "Fallar", "", "", "", ""
1203, "Reforzar Formosa y Seúl", "20 batallones a tanto ¶Formosa y Seúl", "La posesión continuada de Formosa y Corea son fundamentales para nuestras ambiciones. Tenemos que garantizar que queden protegidos a toda costa. Nuestros asesores militares han recomendado que mantenemos por lo menos 20 unidades, tanto a la zona de batalla que rodea Seúl y en la isla de Formosa. Seúl también se debe en gran medida guarnición para ayudar a protegerla.", "Éxito", "Fallar", "", "", "", ""
1204, "Acuerdo Eje Roma-Berlín", "", "Nuestro Tratado de Amistad con Italia ha sido bien recibido. Estamos de acuerdo en que la creciente presencia del comunismo en el mundo es la mayor amenaza de nuestro tiempo. El pacto también incluye una disposición para un tratado de no agresión que ayuda a nuestra seguridad a lo largo de nuestras fronteras del sur.", "", "", "", "", "", ""
